event_id,time_to_tca,mission_id,risk,max_risk_estimate,max_risk_scaling,miss_distance,relative_speed,relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,t_time_lastob_start,t_time_lastob_end,t_recommended_od_span,t_actual_od_span,t_obs_available,t_obs_used,t_residuals_accepted,t_weighted_rms,t_rcs_estimate,t_cd_area_over_mass,t_cr_area_over_mass,t_sedr,t_j2k_sma,t_j2k_ecc,t_j2k_inc,t_ct_r,t_cn_r,t_cn_t,t_crdot_r,t_crdot_t,t_crdot_n,t_ctdot_r,t_ctdot_t,t_ctdot_n,t_ctdot_rdot,t_cndot_r,t_cndot_t,t_cndot_n,t_cndot_rdot,t_cndot_tdot,c_object_type,c_time_lastob_start,c_time_lastob_end,c_recommended_od_span,c_actual_od_span,c_obs_available,c_obs_used,c_residuals_accepted,c_weighted_rms,c_rcs_estimate,c_cd_area_over_mass,c_cr_area_over_mass,c_sedr,c_j2k_sma,c_j2k_ecc,c_j2k_inc,c_ct_r,c_cn_r,c_cn_t,c_crdot_r,c_crdot_t,c_crdot_n,c_ctdot_r,c_ctdot_t,c_ctdot_n,c_ctdot_rdot,c_cndot_r,c_cndot_t,c_cndot_n,c_cndot_rdot,c_cndot_tdot,t_span,c_span,t_h_apo,t_h_per,c_h_apo,c_h_per,geocentric_latitude,azimuth,elevation,mahalanobis_distance,t_position_covariance_det,c_position_covariance_det,t_sigma_r,c_sigma_r,t_sigma_t,c_sigma_t,t_sigma_n,c_sigma_n,t_sigma_rdot,c_sigma_rdot,t_sigma_tdot,c_sigma_tdot,t_sigma_ndot,c_sigma_ndot,F10,F3M,SSN,AP
101,5.172018888888889,9,-8.552221990705378,-5.5934598195660445,10.139545629781518,43858.0,7099.0,-223.8,38652.9,20722.7,-83.7,-3354.9,6256.1,1.0,0.0,3.72,3.72,501,498,97.7,1.196,4.8771,0.009501299999999999,0.01507168,1.49496e-05,6988.7188775072,0.00290163581911947,97.84047958529293,0.4302759422789413,-0.6162706636892371,-0.28488065953244185,-0.3306595103495877,-0.9940272302601102,0.22097715722149,-0.9998599886754146,-0.4450736056229758,0.6162855112656292,0.3461705128087631,-0.8263159367228917,-0.4184658291459935,0.7640294376010802,0.33524466814929066,0.8270181096482249,DEBRIS,1.0,0.0,6.0,6.0,42.0,42.0,100.0,1.455,0.0031,0.66056619,0.35028575,0.00126036,6973.25598908344,0.00760253867850105,99.3770296683074,-0.798918139015113,-0.3976339439336937,-0.01774049124630104,0.8001746875423275,-0.9999970834917112,0.016154885782863292,-0.7272587366752182,0.16824509806660715,0.6709975608826955,-0.17030712173880252,-0.31127499946945303,-0.11103466912753887,0.9389515952943668,0.10936029281124414,0.6363736684543216,20.0,2.0,630.8605945319314,590.3031604824691,648.1334374555363,542.1045407113443,-80.22755015805177,61.79709350700943,0.6755195811842054,129.70106118113014,7414248.2108276915,1330884184738470.8,9.610204388449187,126.81476815557406,187.40134119185865,12700.520056739608,2.127568506080587,51.688425973774535,0.1914849444265948,13.666295248401086,0.010297240507453344,0.08267038396676413,0.0074234075086372486,0.10851445394305913,70.0,70.0,0.0,5.0
101,4.907734490740742,9,-16.56256655620203,-5.782779344355482,29.40487698361685,46465.0,7099.0,-174.9,40949.1,21959.0,-86.1,-3354.9,6256.0,1.0,0.0,3.73,3.73,494,492,97.8,1.224,4.8771,0.00830127,0.0132568,1.3174600000000001e-05,6988.718340971651,0.0029017462601955897,97.8404833020241,0.4140078925134809,-0.6307773673985653,-0.27824189283700396,-0.2965080648040423,-0.9918598798643335,0.2023018291137955,-0.9998857803908178,-0.4274119675587638,0.630753172871965,0.31061992415248857,-0.832186336588127,-0.4178737120830873,0.7438655009820464,0.31976366686179764,0.8329019487516347,DEBRIS,1.0,0.0,6.61,6.61,45.0,45.0,100.0,1.472,0.0031,0.66370957,0.32258326,0.00126313,6973.25115426676,0.00760694084459165,99.37750270556499,-0.8867864185088016,-0.17109559443211908,0.0533537711413381,0.8875453716634941,-0.9999976271976128,-0.0540871358995834,-0.7240518498273912,0.3233105345302072,0.2723157103199328,-0.3248650556109047,-0.08952726504672713,-0.06603764527871595,0.8840239683931179,0.06505061853485335,0.2833618637043497,20.0,2.0,630.8608282811265,590.3018536621768,648.1592632917473,542.0690452417722,-80.23430652020201,61.796712065849064,0.6948960712186621,152.74133136144908,6112034.083463533,290463531459805.94,9.700757262195568,103.46630745958126,167.83888632421508,10647.978329364405,2.150347231666321,34.79353919020657,0.17073081853644115,11.459348845688007,0.010382045039720594,0.0543915718254994,0.007462353959599169,0.07827350627742792,69.0,70.0,0.0,4.0
101,4.641604247685184,9,-30.0,-5.985059650207063,65.76646256784667,42390.0,7099.0,23.6,37356.8,20035.8,-82.2,-3354.8,6255.8,1.0,0.0,3.73,3.73,494,492,97.7,1.216,4.8771,0.00661697,0.01515066,1.04364e-05,6988.7200930525705,0.0029014700428099,97.84048317457881,0.3877272521063329,-0.429790016740904,-0.23988607465211506,-0.2802212354454745,-0.9931220543062702,0.19166175505956154,-0.9998296163006894,-0.4041667725832012,0.430466526650696,0.29743374243456805,-0.7009275545985639,-0.3671328313518446,0.6069738142565961,0.28945769690651313,0.7019462965624457,DEBRIS,1.0,0.0,6.38,6.38,42.0,42.0,100.0,1.653,0.0031,0.66151255,0.26426957,0.00124723,6973.25837183635,0.00761642502432835,99.3780572414314,-0.8652772724652703,0.03543623370124347,0.0185973685567404,0.8661650846593772,-0.9999961545153538,-0.018692962902855482,-0.7154459639500089,0.268867696585504,-0.09532626742177824,-0.270572089323606,0.09613766293572848,-0.07970660084690101,0.8224165734386165,0.0790946025931418,-0.07483927047535216,20.0,2.0,630.8606550401455,590.3055310649953,648.2326714007112,542.010072271989,-80.22285297700891,61.79666046800773,0.6634437101497701,184.88311343708654,1358245.050555437,146530174217119.1,6.322962577902973,85.20365300218191,123.16421487183928,8550.371149429327,1.8050702430284284,33.3281101375351,0.1255782350965656,9.200657086771542,0.006768152499535527,0.04741164850403602,0.005481047479909847,0.07483518031792975,69.0,70.0,0.0,4.0
101,4.2738018171296295,9,-30.0,-6.0010435595295135,65.16255441885379,44181.0,7099.0,0.5,38935.6,20880.4,-83.9,-3354.8,6255.8,1.0,0.0,3.65,3.65,502,500,98.7,1.2309999999999999,4.8771,0.00584932,0.01314705,9.40977e-06,6988.719676559711,0.00290183196669211,97.8404823660845,0.5326352516707612,-0.4721779361536973,-0.27536247918140405,-0.4278567740102077,-0.9923809374114142,0.2213129820729366,-0.99986442229397,-0.5460551485369405,0.4720348870037788,0.4422791383917216,-0.7295627307496525,-0.4360834067110839,0.6329422362563729,0.3552022245616458,0.7297101118064405,DEBRIS,1.0,0.0,6.38,6.38,42.0,42.0,100.0,1.653,0.0031,0.66151255,0.26426957,0.00124723,6973.25432347527,0.0076162816087793905,99.3780568771146,-0.8740761150716057,0.03312697624522887,0.01924597957296101,0.8748981389072272,-0.9999964900689088,-0.01933756105479501,-0.7096866465643781,0.2781151719787643,-0.09470783972601507,-0.27973914717257714,0.09947655810535697,-0.08370512230207316,0.8220801914079494,0.08312056385961995,-0.07650371033992995,20.0,2.0,630.8627667234014,590.3025863960203,648.2275921324973,542.0070548180447,-80.22773295816313,61.79666046800773,0.6771633007395789,206.23966782249275,1007191.3927030336,160532843829253.8,6.348259908535031,87.90674426038427,114.0818370148864,8949.062947539363,1.8583853870392733,33.33678977554123,0.1137865050019408,9.629930004304613,0.006804508396456161,0.04753874800403213,0.005845506963646003,0.07485559670210598,69.0,70.0,0.0,4.0
101,4.012589791666667,9,-20.791558643561434,-6.044697177238308,38.64074930597012,39905.0,7099.0,201.1,35165.3,18863.1,-79.8,-3355.2,6255.9,1.0,0.0,3.73,3.73,492,491,99.2,1.225,4.8771,0.00693054,0.00828642,1.10161e-05,6988.72072049781,0.002902082210944589,97.8404796049962,0.4907460163055522,-0.4841324594294457,-0.2914745284474134,-0.3760981367168511,-0.9913612214490009,0.2350178993635426,-0.9998409804165588,-0.5055971249656547,0.4845455900968119,0.3920033163915581,-0.7258456300103023,-0.43502992110983785,0.6059234932241011,0.3496576004604816,0.7265237009319014,DEBRIS,1.0,0.0,6.61,6.61,39.0,39.0,100.0,1.8730000000000002,0.0031,0.64491349,0.19447384,0.00121144,6973.265345823311,0.00762752962984955,99.3765169569058,-0.4510203051748336,0.70972045507267,0.04770445387752078,0.4554594046194508,-0.9999802536499738,-0.043663903081075615,-0.925842089938913,0.0803163953537982,-0.8119429288061898,-0.08527677290402717,0.7445005931864109,0.005580840548439215,0.9163667819974912,-0.0021004912052015306,-0.833096652128226,20.0,2.0,630.8655625780275,590.3018784175938,648.317133865382,541.9395577812402,-80.21705071902834,61.79419675224143,0.6440496013944308,197.28637749292253,799950.9413507794,503165749322279.5,6.105596453233378,125.61655439268982,107.76007629173758,6412.439206436892,1.7875526746602712,54.60686854895784,0.10770360283276924,6.90014577147697,0.006537101046285854,0.12049690248428255,0.005606165420862607,0.13552884563930406,69.0,70.0,0.0,5.0
101,3.663455439814815,9,-25.133476374467158,-6.096421706336947,48.75253823094248,42643.0,7099.0,133.3,37579.6,20155.8,-82.4,-3355.1,6255.8,1.0,0.0,3.73,3.73,492,491,99.3,1.208,4.8771,0.00734335,0.01031277,1.1921e-05,6988.719698590428,0.00290207788939881,97.84047941779741,0.5299400401866007,-0.4317217114953162,-0.3163591736845951,-0.4205726849559179,-0.9916766020566288,0.2705245113503371,-0.9998063469799472,-0.5458369687051756,0.4327831324185735,0.4377259456900112,-0.7021076630107331,-0.43407445678984063,0.5465120969092118,0.35500065042118595,0.7026136672318565,DEBRIS,1.0,0.0,6.99,6.99,45.0,45.0,100.0,2.025,0.0031,0.64271061,0.21118109,0.00122265,6973.25554345834,0.007620687870034791,99.3768628718024,-0.43943773079554704,0.7216263302049889,0.022402160586053,0.4449190413893427,-0.9999743245103386,-0.017081425592947157,-0.9358026774249828,0.09459742897360884,-0.8080212889527841,-0.10067060252898932,0.7810644516839871,-0.02890350756389424,0.915036616163408,0.03411716559306136,-0.854176137268548,20.0,2.0,630.8645075029152,590.3008896779447,648.2595473930269,541.9775395236547,-80.22431719424615,61.794526557745364,0.6650445013266755,217.71803187248054,593410.7599442229,400453311349743.25,5.71251634539644,123.57123263663028,103.71983396932579,5780.726546412968,1.7109197361315756,53.769881404536406,0.10271497175082024,6.2203647241930495,0.006118404485645911,0.11949526450175045,0.0053613355026089155,0.12182271955789074,69.0,70.0,0.0,5.0
101,3.346247789351852,9,-26.917214629683553,-6.069509434693731,53.00409769204004,39158.0,7099.0,172.2,34507.4,18509.2,-79.1,-3355.1,6255.8,1.0,0.0,3.64,3.64,498,497,99.4,1.207,4.8771,0.00739371,0.00091925,1.23058e-05,6988.72087489831,0.00290242002767841,97.8404780979577,0.6826689194887686,-0.4500544576933684,-0.3383845578113556,-0.5857422276099273,-0.9914352856308496,0.2928020548742032,-0.999868968284508,-0.6937590389024273,0.4500496204697425,0.5981848323745674,-0.7435783371853824,-0.5425218976442949,0.5774389733500099,0.4671346322481651,0.7436039304288231,DEBRIS,1.0,0.0,6.99,6.99,45.0,45.0,100.0,2.025,0.0031,0.64271061,0.21118109,0.00122265,6973.266801792739,0.00762088854565428,99.37686397620041,-0.3915323850049055,0.7389810682014534,0.02611014126661785,0.39803017389107137,-0.9999656401633614,-0.019955163140410574,-0.9489138259632738,0.08122909684249932,-0.8088542375726273,-0.08826527921834587,0.795177881207643,-0.020217343722362027,0.9151905916265466,0.026251500277378586,-0.8542786473124336,20.0,2.0,630.8680783334694,590.2996714631518,648.2722908883134,541.9873126971661,-80.21481979120983,61.794526557745364,0.6384126879508866,207.4669385741331,508901.0168548925,299118644467729.75,6.137397115383303,120.64761979131085,98.92910969912214,4998.249071409317,1.8025859037628216,53.74041431294293,0.09431202668673434,5.377598013638308,0.006580325380494957,0.119356527813048,0.0058379796344399494,0.12180725793231165,69.0,70.0,0.0,5.0
101,3.0568164814814818,9,-30.0,-6.006299305179651,166.72492810181376,37402.0,7099.0,138.5,32961.2,17677.5,-77.4,-3354.9,6255.8,1.0,0.0,3.66,3.66,535,534,98.3,1.224,4.8771,0.00811177,6.053e-05,1.32604e-05,6988.72132867454,0.00290244715468602,97.840478824194,-0.011283833019905928,0.011392165849224171,0.014717925942006915,0.03944465233155337,-0.9989523814464378,-0.015538253637786378,-0.9982120599480008,-0.046563325809765375,-0.012716690003705363,0.018570392493158498,0.08602273904576431,0.008373519683814994,0.35502324439252136,-0.006625802329962248,-0.08668553800552953,DEBRIS,1.0,0.0,6.54,6.54,45.0,45.0,100.0,1.992,0.0031,0.62626477,0.2270151,0.00118192,6973.26973054923,0.0076181829235710905,99.37741674006392,-0.6966686870091019,0.2354510450020025,-0.050877079416327374,0.699372500558864,-0.999970431316772,0.05197954095574034,-0.8745291299983893,0.26148853025075225,-0.2868594957541566,-0.26509898442262153,0.25565539392949377,-0.12199249039724658,0.6428291888097698,0.1231129275298614,-0.26683643865798073,20.0,2.0,630.8687230098458,590.2999343392357,648.2563749319561,542.0090861665049,-80.20968276944906,61.795949155115395,0.6247014782686984,311.22803753808506,23780.166985512406,17930116491273.82,1.6722911122624733,58.20111207775664,59.77144953798571,3659.748279393994,1.543140588209548,28.89565697883505,0.0642625417142661,3.939330175789128,0.0017848487185701512,0.04662164115931838,0.0033762374019017235,0.0579682482733421,69.0,70.0,0.0,5.0
101,2.5668508796296297,9,-30.0,-5.986741334716482,277.28992722425613,37761.0,7099.0,130.2,33276.3,17848.6,-77.8,-3354.9,6255.8,1.0,0.0,3.7,3.7,536,535,98.3,1.21,4.8771,0.00856644,6.053e-05,1.41579e-05,6988.72112337457,0.00290227268645775,97.8404799935158,-0.03931736912091639,0.05923294936295598,-0.02611262994581881,0.0703046172546657,-0.9986673579177408,0.026369362232039825,-0.9981357563024628,-0.018564352511377138,-0.05896363853945037,-0.012126265045787059,0.0821744441007058,0.06687936109306226,0.3153980165039505,-0.06497152026950308,-0.08542502360537724,DEBRIS,1.0,0.0,6.0,6.0,48.0,48.0,100.0,1.949,0.0031,0.61338088,0.22695874,0.00115755,6973.26892765011,0.00761854757681919,99.37746175122079,-0.6570718505716697,-0.0186920828254182,0.010263598714764469,0.6601320108943224,-0.999956909453734,-0.010565513846702028,-0.8626374270121673,0.18568897868410664,0.0163406379484893,-0.1896109106911653,-0.04660257629534378,-0.05390395572101491,0.5347571850253094,0.05264529181678064,0.09477231069581747,20.0,2.0,630.8672978042114,590.3009489449305,648.2581087413663,542.0057465588525,-80.21061851916008,61.795949155115395,0.6279296518417913,360.9448791415129,14924.982391241982,4945026947783.707,1.550452915178723,43.475582127895784,50.81898952451103,2683.2606349911152,1.5548730841284828,25.291889102205854,0.0541916171252275,2.886578536734308,0.0016512692783085168,0.035584673978387944,0.003268884655431436,0.04818060278891682,70.0,70.0,0.0,4.0
101,2.3321172337962963,9,-30.0,-5.9825492704894625,277.271592367096,37540.0,7099.0,133.3,33082.1,17744.6,-77.6,-3354.9,6255.8,1.0,0.0,3.64,3.64,543,542,98.0,1.199,4.8771,0.00912489,0.00089921,1.5115799999999993e-05,6988.72108833636,0.0029022408425448893,97.840479021238,0.6535597913635334,-0.3266978097932022,-0.2415716135821624,-0.5476595979099715,-0.9897219451656318,0.19996926354601915,-0.9997545204386308,-0.6687858444369125,0.3262676561510939,0.5648343524419721,-0.5569616783042526,-0.405689852153319,0.5049000226022751,0.3368013924831183,0.5565942304782743,DEBRIS,1.0,0.0,6.0,6.0,48.0,48.0,100.0,1.949,0.0031,0.61338088,0.22695874,0.00115755,6973.26999894594,0.00761856473129288,99.3774630579832,-0.6509516436723665,-0.01863972769571771,0.010148105997342257,0.654084543790165,-0.9999554687840672,-0.010455034996789422,-0.8651543921512577,0.182652217829668,0.01629848281370542,-0.18664162638039275,-0.047812957472135965,-0.05343619031764164,0.5347690501851103,0.052156746209729744,0.09508044595375968,20.0,2.0,630.8670401160853,590.3011365566354,648.2593078216933,542.0066900701877,-80.21001722173588,61.795949155115395,0.6263155655523164,307.5334555468563,95466.710633265,4785178841737.304,4.075450726833168,43.17451962054425,61.80249010089917,2639.4591550692858,1.71618261832895,25.291442289119555,0.058651563520986036,2.8394161164726386,0.0043652559109116145,0.03556522227072917,0.004343526338757911,0.04817951747616221,70.0,70.0,0.0,4.0
101,1.9817699884259259,9,-30.0,-5.982966660701218,278.1222643724782,37461.0,7099.0,136.0,33012.0,17707.9,-77.5,-3354.9,6255.8,1.0,0.0,3.73,3.73,510,510,97.8,1.183,4.8771,0.01115251,0.00792368,1.85772e-05,6988.72080594217,0.0029020397215649397,97.8404704530204,0.6714247853374502,-0.3866945178604183,-0.2657203417601892,-0.5579439366966702,-0.9876295132600814,0.2127294911567552,-0.999727519633407,-0.6865434906108623,0.385858111982296,0.5753569301585952,-0.5831080621334231,-0.4487570541259546,0.4987245626756922,0.3718172027904846,0.5828517440378734,DEBRIS,1.0,0.0,6.0,6.0,48.0,48.0,100.0,1.949,0.0031,0.61338088,0.22695874,0.00115755,6973.269958780339,0.0076185968476347,99.3774630375916,-0.6497455370040475,-0.01864364480391014,0.01014922724038938,0.6528892354529908,-0.9999552759268177,-0.010456816819301941,-0.8650135850609494,0.1808164520165056,0.0162825731748581,-0.18481535246288894,-0.048059849458182,-0.053321495927106166,0.5347684074873157,0.05203930715016368,0.09522378466826516,20.0,2.0,630.8653513239415,590.3022605603992,648.2594913060092,542.0064262546704,-80.20980079377435,61.795949155115395,0.6255085220346152,333.02238130019975,62856.63942653206,4763772369586.778,3.9417878107664417,43.11421522490315,55.6752206790899,2633.6648025992185,1.6716600278042035,25.291299032616376,0.05172682974130805,2.83315677127998,0.004216361418867968,0.035550645026495374,0.004391526283455298,0.0481793265276223,69.0,70.0,0.0,4.0
101,1.6280778472222224,9,-30.0,-6.222283261390373,887.8002706302514,37550.0,7099.0,87.0,33091.3,17748.7,-77.6,-3354.9,6255.9,1.0,0.0,3.72,3.72,488,488,97.8,1.146,4.8771,0.01026388,0.00811772,1.69198e-05,6988.72097238651,0.0029020370685475198,97.84046933515509,0.7247399994596889,-0.2845988971524752,-0.26158570171481593,-0.6340106502492863,-0.9898843469381352,0.2307541636904027,-0.9997742477062092,-0.7365220367274539,0.2844496746626185,0.6478865194262852,-0.5038546760402229,-0.4400521386070668,0.4524057205673342,0.38379676163644216,0.503631682079559,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.996,0.0031,0.61921588,0.26051227,0.00117399,6973.271153052571,0.007613869535632891,99.3774458161378,-0.07923804663178373,-0.07099202596316523,-0.01606554250006426,0.09549768448399676,-0.999579306512301,0.009451898468927812,-0.9771440202926424,-0.1340231205940014,0.07200316770232418,0.1179622587588608,-0.41638824275392894,-0.10508260038494413,0.2857908796517555,0.099712952285855,0.4370115885407352,20.0,2.0,630.8654997101112,590.3024450629091,648.227729848506,542.040576256637,-80.21005785125881,61.79633061521785,0.6263077907537005,370.451875741998,22284.36542115448,1980685707811.202,3.264373386963721,46.59419862034554,44.66204158516637,1014.9380788868007,1.5556023249214272,29.93674659922175,0.04008128370675695,1.0876744009057813,0.003494086580886441,0.04958291476890584,0.0038685293048341374,0.06091691333117101,69.0,70.0,0.0,4.0
101,1.303367164351852,9,-30.0,-6.220042948753093,881.6072226215695,37551.0,7099.0,85.1,33092.3,17747.9,-77.6,-3354.9,6255.9,1.0,0.0,3.71,3.71,494,494,98.0,1.183,4.688,0.00992169,0.00018851,1.63092e-05,6988.721003304,0.0029023083653709997,97.840461390429,0.21822841620742486,0.07641359055364312,0.052518221794135664,-0.1681443055325806,-0.9950531219123272,-0.05388449380017623,-0.9991440639366076,-0.2516300990248865,-0.07808707018690303,0.2030590153303025,0.1310548457238804,0.03174149905225514,0.37260274880778654,-0.02902955315452262,-0.13129408318871402,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.996,0.0031,0.61921588,0.26051227,0.00117399,6973.27110269928,0.00761387780263754,99.37744579653558,-0.08050869107182497,-0.0709920311793931,-0.015963061265369866,0.0966960002679815,-0.9995830375597798,0.00937872520932718,-0.9769983242992102,-0.13344308418667405,0.07200599084488707,0.11745059240729935,-0.4163371963556736,-0.10473401105516844,0.2857902952787813,0.09938570552736427,0.43703089329536976,20.0,2.0,630.8674267351333,590.3005798728673,648.2277367598963,542.0404686386646,-80.21006839997372,61.79633061521785,0.6263077907537005,497.18977491267634,2631.065045357797,1998533663575.6248,1.4413657975343732,46.59821345412203,23.24014725084084,1019.5166173998243,1.5747618541217463,29.936748834090785,0.023658869893027224,1.0926151686648826,0.0015445855994533453,0.0495813508193373,0.003331723130513369,0.060916952943827964,69.0,70.0,0.0,4.0
101,1.0084367245370371,9,-30.0,-6.225921199247482,911.5585978752968,37485.0,7099.0,88.5,33033.9,17718.2,-77.5,-3354.9,6255.9,1.0,0.0,3.77,3.78,485,485,98.0,1.186,4.688,0.00960451,0.00879907,1.58645e-05,6988.72105362239,0.00290205281840624,97.84045883464458,0.813392981897864,-0.2750054152649714,-0.2681856448525793,-0.7607062825482221,-0.9932310767168429,0.2447551005138487,-0.9998629337639467,-0.8195163464985564,0.2742822677872205,0.7683054676126497,-0.4525906812867154,-0.4838896212555801,0.4516025522033032,0.4503296629755738,0.4523189910930938,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.996,0.0031,0.61921588,0.26051227,0.00117399,6973.271883007011,0.007613882452958559,99.37744587004627,-0.06935476423538314,-0.07108922243296632,-0.016423742419898385,0.0858571829056716,-0.9995662805172192,0.00970748146401446,-0.9778325061137632,-0.1406002073666543,0.07200326243942731,0.12432682454617205,-0.4174056211288215,-0.10617414184278502,0.28578810569750995,0.10073481895776444,0.4372078113805909,20.0,2.0,630.8656912531105,590.3024159916704,648.2285554367472,542.0412105772748,-80.20988388721784,61.79633061521785,0.6255007572526801,398.37724651878057,11007.157711139424,1914638144748.5413,2.9866913489362017,46.50448890372573,39.220818061552855,999.0615845199568,1.6064832805682852,29.936666170951906,0.033717701068512365,1.0704520806100897,0.0032004220531024648,0.049570813862117084,0.00405494767671303,0.06091664214959931,70.0,70.0,0.0,3.0
101,0.6213292592592593,9,-30.0,-6.790753151246626,14226.690238004729,38721.0,7099.0,84.4,34123.0,18302.9,-78.7,-3354.9,6255.9,1.0,0.0,3.8,3.8,485,485,97.8,1.186,4.688,0.0087787,0.01994015,1.46373e-05,6988.72072107051,0.00290178722082949,97.84045505059342,0.7381626021857081,-0.07610314306024626,-0.13085386640667082,-0.6880409962101343,-0.9932721268009346,0.1265162997024476,-0.9998737233635318,-0.7419918913802426,0.07598258056031253,0.6932784391842673,-0.25287782236866785,-0.3669616175030821,0.3334776869758685,0.3521095696928081,0.2528867354913687,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.825,0.0031,0.62558863,0.25535438,0.00119506,6973.26423266256,0.00761537323319528,99.3774837145968,0.4851971339060524,-0.09468291077272532,-0.04713670951867649,-0.4471905672498275,-0.9962355071445405,0.026099514600372943,-0.996837138778322,-0.550855191041775,0.09294691945996136,0.5151852180314824,-0.42642449433215934,-0.2839810300449924,0.29860753467446016,0.27512714103763586,0.4315292048623697,20.0,2.0,630.8635015488591,590.3039405921617,648.2312424479777,542.0232228771438,-80.21322296297339,61.79633061521785,0.6351851427917475,518.7009130962732,3917.6353651439254,91023619577.03833,2.2450274844451523,42.2620427031819,27.59885094976099,294.1858505084648,1.5110976366207116,27.877135011984965,0.0224761840566802,0.30318708749257745,0.002396812134406562,0.04630572796955815,0.0035746397696226257,0.056595880139030975,70.0,70.0,0.0,3.0
101,0.32135248842592595,9,-30.0,-6.828566099056991,17148.074138250842,38591.0,7099.0,87.8,34009.4,18239.0,-78.6,-3354.9,6255.9,1.0,0.0,3.77,3.77,494,494,97.9,1.183,4.688,0.008668799999999999,0.01421216,1.43407e-05,6988.72080674429,0.00290184318113378,97.840457352062,0.7626088007022029,-0.09482408610700266,-0.1635449161114782,-0.7352865023297702,-0.9954919784973704,0.15468633161357528,-0.9998997823828232,-0.7648349345209451,0.09413526466677187,0.7386281273203152,-0.2193663128560273,-0.38101936898596855,0.3742519829877272,0.3735220918517409,0.21943499213193346,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.825,0.0031,0.62558863,0.25535438,0.00119506,6973.26689963479,0.0076153200120501405,99.37748407380009,0.5377122547076231,-0.094759023182877,-0.050569609460337436,-0.5013881816498507,-0.9958816578673046,0.02839813419853587,-0.9975342865569764,-0.5932184680476447,0.09293083058591672,0.5591645154705553,-0.42737775540850975,-0.30052705356930715,0.29860060612479,0.29289676663993264,0.4317082626567452,20.0,2.0,630.863978562189,590.3036349263922,648.2335586049458,542.0262406646351,-80.21287969254384,61.79633061521785,0.6343781120421254,527.9514341996991,3030.839484336175,74583947705.79495,2.0675019068401657,42.19302108752761,26.47658433393231,276.6315587488461,1.5777113622242982,27.876951847769064,0.02152094749223591,0.2832857642144028,0.0022111957560137768,0.04629747743259432,0.0036618752880579366,0.05659570166150155,70.0,70.0,0.0,3.0
101,0.017648796296296298,9,-30.0,-6.832978204209742,17500.0500939292,38577.0,7099.0,89.0,33996.6,18233.8,-78.5,-3354.9,6255.9,1.0,0.0,3.79,3.79,488,488,98.1,1.2,4.688,0.00801555,0.01456113,1.31671e-05,6988.720838919239,0.0029017408184952,97.84046108832442,0.7179043676732294,-0.09789811414825424,-0.1370602565163694,-0.6958841412419037,-0.9960391631849422,0.12367497565493235,-0.9999103115774634,-0.7184224307752443,0.0962824854348799,0.6974235739442993,-0.19934945173707366,-0.4026587900330088,0.3548063520823453,0.3891273823779188,0.19777103455758666,DEBRIS,1.0,0.0,6.45,6.45,45.0,45.0,100.0,1.825,0.0031,0.62558863,0.25535438,0.00119506,6973.267269464721,0.007615283610314309,99.37748416742892,0.5434931805867214,-0.09476726803850526,-0.05094262068847711,-0.5075150065881785,-0.9958534832441568,0.02866337322995676,-0.9976151063426398,-0.597817183642289,0.09292853436917993,0.5640854425076539,-0.4275037471391044,-0.30221767450648634,0.29860067902265985,0.29477758026500883,0.4317363275175268,20.0,2.0,630.8632954466003,590.3043823918797,648.2336774122167,542.0268615172254,-80.21283285210855,61.79633061521785,0.6335710810407758,537.5792369745816,2736.563248351831,72999729469.60481,1.9496497405762758,42.18395690600208,25.19045294856339,274.948512426357,1.5446519495332989,27.876934582378613,0.020210485032086736,0.28132485862976025,0.00208424653805717,0.04629612473128082,0.003621237045542407,0.056595685106084724,71.0,70.0,18.0,4.0
